tekstil	O
,	O
%17	O
metal	O
işleme	O
,	O
%7	O
plastik	O
-	O
kauçuk	O
,	O
%4	O
deri	O
,	O
%5	O
otomotiv	O
yan	O
sanayi	O
,	O
%4	O
elektrik	O
-	O
elektronik	O
,	O
%11	O
diğer	O
.	O
KOBİ	O
Teşvik	O
Kararnamesi	O
kapsamında	O
dağıtılmasına	O
başlanan	O
Halkbank	O
KOBİ	O
kredilerinin	O
ilk	O
bölümü	O
hakkında	O
dikkat	O
çeken	O
bazı	O
noktalar	O
şunlar	O
:	O
Türkiye	O
çapında	O
firma	O
başına	O
alınan	O
ortalama	O
kredi	O
,	O
12	O
milyar	O
298	O
milyon	O
TL	O
.	O
Ortalamanın	O
üzerinde	O
kredi	O
alan	O
şirketleri	O
barındıran	O
şehirler	O
arasında	O
Erzincan	O
,	O
Malatya	O
,	O
Gaziantep	O
,	O
Elazığ	O
dikkati	B-IDIOM
çekiyor	I-IDIOM
.	O
Ortalama	O
kredi	O
miktarı	O
düşük	O
olan	O
şehirler	O
arasında	O
ise	O
Antalya	O
,	O
Adana	O
,	O
Burdur	O
,	O
Niğde	O
var	O
.	O
Birçok	O
firma	O
hem	O
yatırım	O
kredisi	O
,	O
hem	O
işletme	O
kredisi	O
almaya	O
hak	B-IDIOM
kazandı	I-IDIOM
.	O
Ancak	O
sadece	O
yatırım	O
kredisi	O
alan	O
firmalar	O
da	O
oldu	O
(	O
Batman	O
,	O
Bolu	O
,	O
Denizli	O
,	O
Gaziantep	O
,	O
Kütahya	O
ve	O
Ordu	O
'da	O
olduğu	O
gibi	O
)	O
.	O
Kredilerin	O
bu	O
ilk	O
bölümünden	O
sonra	O
geriye	O
kaynağı	O
kesin	O
olarak	O
mevcut	O
olan	O
,	O
KOBİ	O
'lere	O
dağıtılacak	O
3	O
trilyon	O
733	O
milyar	O
TL	O
kaldı	O
.	O
Firma	O
başına	O
ortalama	O
kredi	O
miktarının	O
aynı	O
olacağı	O
varsayılırsa	O
,	O
yaklaşık	O
300	O
firma	O
daha	O
KOBİ	O
kredilerinden	O
yararlanabilecek	O
.	O
Başbakan	O
Yardımcısı	O
Tansu_Çiller	O
KOBİ	O
'lere	O
bunun	O
dışında	O
bu	O
yıl	O
içinde	O
20	O
trilyon	O
TL	O
'lık	O
teşvik	O
kredisi	O
dağıtılacağını	O
söylüyor	O
.	O
Bu	O
gerçekleştiği	O
takdirde	O
1	O
.600	O
firma	O
daha	O
kredilerden	O
yararlanabilecek	O
.	O
Ancak	O
kredilerden	O
yararlanamasa	O
bile	O
Teşvik	O
Belgesi	O
alan	O
KOBİ	O
'ler	O
vergi	O
-	O
harç	O
istisnası	O
,	O
KDV	O
muafiyeti	O
gibi	O
önemli	O
desteklerden	O
yararlanabiliyor	O
.	O
Seçkin	O
KOBİ	O
'ler	O
ve	O
KOBİ	O
kitlesi	O
.	O
Türkiye	O
'de	O
"	O
KOBİ	O
yılı	O
"	O
ilan	O
edilen	O
1996	O
'da	O
KOBİ	O
'lerden	O
çok	O
söz	B-IDIOM
edildi	I-IDIOM
,	O
KOBİ	O
'leri	O
desteklemek	O
için	O
bazı	O
yeni	O
adımlar	I-IDIOM
da	O
atıldı	I-IDIOM
.	O
Örneğin	O
:	O
Halk_Bankası	O
tarafından	O
kullandırılmaya	O
başlanan	O
fon	O
kaynaklı	O
krediler	O
KOBİ	O
'lere	O
yeni	O
bir	O
destek	O
penceresi	O
açtı	O
.	O
KOBİ	O
'lerin	O
teşvik	O
belgesi	O
alarak	O
bazı	O
muafiyetlerden	O
yararlanmasına	O
olanak	O
sağlandı	O
.	O
KOBİ	O
'lerin	O
TÜBİTAK	O
tarafından	O
koordine	O
edilen	O
AR	O
-	O
GE	O
kredilerinden	O
giderek	O
daha	O
fazla	O
yararlanmasına	O
olanak	O
sağlandı	O
.	O
Dış	O
Ticaret	O
Müsteşarlığı	O
'nın	O
yurt	O
dışında	O
ofis	O
-	O
mağaza	O
açma	O
gibi	O
faaliyetlerin	O
ve	O
fuarlarla	O
sergilere	O
katılımın	O
desteklenmesi	O
için	O
KOBİ	O
'lere	O
sağladığı	O
desteklerin	O
uygulanmasına	O
başlandı	O
.	O
Bunların	O
hepsi	O
kuşkusuz	O
olumlu	O
yönde	O
atılmış	B-IDIOM
adımlardı	I-IDIOM
.	O
Ancak	O
bu	O
adımlara	O
ayak	O
uydurabilen	O
,	O
sağlanan	O
desteklerden	O
fiilen	O
yararlanabilen	O
KOBİ	O
sayısı	O
ne	O
yazık	O
ki	O
çok	O
sınırlı	O
kaldı	O
.	O
Eldeki	O
verilere	O
göre	O
fon	O
kaynaklı	O
KOBİ	O
kredilerinden	O
yararlandığı	O
açıklanan	O
KOBİ	O
sayısı	O
şimdilik	O
103	O
.	O
Basit	O
bir	O
hesaplamayla	O
5	O
trilyonluk	O
fon	O
kaynağının	O
tümü	O
kullanıldığında	O
bu	O
sayı	O
400	O
'ü	O
aşabilecek	O
.	O
AR	O
-	O
GE	O
desteklerinden	O
yararlanabilen	O
KOBİ	O
sayısı	O
60	O
dolayında	O
.	O
Dış	O
Ticaret	O
Müsteşarlığı	O
'nın	O
sağladığı	O
diğer	O
desteklerden	O
yararlanan	O
KOBİ	O
'leri	O
sayısı	O
da	O
150	O
'yi	O
bulmuyor	O
.	O
Türkiye	O
'de	O
toplam	O
"	O
küçük	O
işyeri	O
"	O
sayısının	O
1	O
milyonun	O
hayli	O
üzerinde	O
,	O
imalat	O
sanayiindeki	O
küçük	O
ve	O
orta	O
işletmelerin	O
sayısının	O
200	O
bin	O
dolayında	O
olduğu	O
anımsandığında	O
KOBİ	O
'lere	O
sağlanan	O
desteklerin	O
KOBİ	O
kitlesi	O
içinde	O
ne	O
kadar	O
küçük	O
bir	O
azınlığa	O
erişebildiği	O
çarpıcı	O
biçimde	O
ortaya	B-IDIOM
çıkıyor	I-IDIOM
.	O
Desteklerden	O
yararlanabilenler	O
KOBİ	O
kitlesinin	O
yüzde_1	O
'ini	O
bile	O
bulmuyor	O
.	O
Kendi	O
becerileriyle	O
bunu	O
başaranlar	O
her	O
halde	O
geniş	O
kitleyi	O
tam	O
olarak	O
temsil	O
eden	O
,	O
yansıtan	O
bir	O
grup	O
değil	O
.	O
Bu	O
grubu	O
"	O
seçkin	O
KOBİ	O
'ler	O
"	O
diye	O
de	O
adlandırabiliriz	O
belki	O
.	O
Bu	O
durumda	O
sorulması	O
gereken	O
soru	O
şu	O
oluyor	O
:	O
KOBİ	O
kitlesi	O
için	O
ne	O
yapılabilir	O
.	O
Çok	O
daha	O
fazla	O
sayıda	O
KOBİ	O
'nin	O
çeşitli	O
desteklerden	O
yararlanması	O
nasıl	O
sağlanabilir	O
.	O
Karşımıza	O
ilk	O
olarak	O
kaynak	O
sorunu	B-IDIOM
çıkıyor	I-IDIOM
tabii	O
.	O
Örneğin	O
fon	O
kaynaklı	O
krediler	O
için	O
ayrılabilen	O
fon	O
yararlanacak	O
KOBİ	O
sayısını	O
da	O
belirlemiş	O
oluyor	O
.	O
Örneğin	O
KOSGEB	O
'a	O
ayrılan	O
bütçe	O
kaynağı	O
bu	O
kuruluşun	O
etki	O
alanını	O
sınırlıyor	O
.	O
Ancak	O
sorun	O
yalnızca	O
kaynak	O
yetersizliği	O
değil	O
.	O
KOBİ	O
'lerin	O
büyük	O
çoğunluğu	O
gerekli	O
bilgi	O
akımına	O
ulaşamadığı	O
için	O
mevcut	O
desteklerden	O
haberdar	O
değil	O
ya	O
da	O
ilgisiz	O
.	O
KOBİ	O
'lere	O
yönelik	O
faaliyetlerin	O
bir	O
koordinasyon	O
içinde	O
götürülmemesi	O
de	O
KOBİ	O
'lerin	O
bilgi	O
ağı	O
içine	O
girmelerini	O
ve	O
mevcut	O
deskteklerden	O
haberdar	B-IDIOM
olmalarını	I-IDIOM
engelliyor	O
.	O
Birçok	O
küçük	O
işletme	O
,	O
"	O
bizi	O
nasılsa	O
dikkate	B-IDIOM
almazlar	I-IDIOM
"	O
inancı	O
içinde	O
bu	O
desteklerle	O
ilgilenmiyor	O
bile	O
.	O
KOBİ	O
'lerin	O
kendiliklerinden	O
örgütlenme	O
çabalarının	O
da	O
şimdilik	O
sınırlı	O
kaldığı	O
görülüyor	O
.	O
Bu	O
ortamda	O
KOBİ	O
kitlesini	O
oluşturan	O
işletmelerin	O
çok	O
büyük	O
bölümü	O
kendi	O
yağıyla	O
kavrulup	O
ayakta	O
kalmaya	O
,	O
ağırlaşan	O
rekabet	O
koşullarında	O
yaşamaya	O
çalışıyor	O
.	O
Bu	O
kitlenin	O
ilgisini	O
çekmek	O
ve	O
onları	O
bilgi	O
ağının	O
içine	O
çekebilmek	O
için	O
yeni	O
çabalara	O
gerek	O
var	O
.	O
Ülkemizdeki	O
KOBİ	O
potansiyelini	O
kullanabilmek	O
için	O
bu	O
çabayı	B-IDIOM
göstermek	I-IDIOM
şart	O
.	O
Metin_Toker	O
.	O
TANSU_Çiller	O
'e	O
gerçekten	O
minnetarım	O
.	O
Bana	O
son	O
derece	O
eğlenceli	O
bir	O
yılbaşı	O
gecesi	O
geçirttiğiden	O
dolayı	O
.	O
Ne	O
kadar	O
var	O
ki	O
böylesine	O
gülmemiştim	O
.	O
Diyeceksiniz	O
ki	O
:	O
Sen	O
Kartalkaya	O
'da	O
mıydın	O
.	O
Hayır	O
,	O
ben	O
Çankaya	O
'daki	O
evdeydim	O
.	O
Ama	O
unutmayınız	O
ki	O
artık	O
insanları	O
ve	O
yerleri	O
birleştiren	O
televizyon	O
diye	O
bir	O
alet	O
var	O
.	O
Ben	O
ekranın	O
başında	O
,	O
o	O
kameranın	O
karşısındaydı	O
.	O
DYP	O
Genel	O
başkanı	O
neler	O
söylemiyor	O
,	O
eline	O
düşmüş	O
Türkiye	O
için	O
ne	O
parlak	O
istikbal	O
çiziyordu	O
.	O
Tansuhanım	O
dehşet	O
bir	O
kadındı	O
:	O
"	O
Bu	O
ülkenin	O
umudunu	O
hiç	O
bir	O
güç	O
kıramayacaktır	O
.	O
Kırmaya	O
da	O
kalkışanların	O
başına	O
yumruğumuz	O
balyoz	O
gibi	O
inecektir	O
.	O
"	O
diyordu	O
.	O
1997	O
yılında	O
Büyük	O
Türkiye	O
yürüyüşü	O
başlayacaktı	O
.	O
Çağa	O
damgamızı	B-IDIOM
vuracaktık	I-IDIOM
.	O
Nasıl	O
.	O
Kendi	O
öz	O
değerlerimiz	O
,	O
Anadolunun	O
değerleri	O
,	O
irfanı	O
,	O
inancı	O
ve	O
-	O
Çiller	O
altını	O
çizerek	O
vurguluyordu	O
-	O
dinimiz	O
ile	O
.	O
Bu	O
,	O
şahsen	O
onun	O
meselesiydi	O
ve	O
hedefe	O
özelleştirme	O
ile	O
varacaktı	O
.	O
İşte	O
,	O
Karabük	O
örneği	O
.	O
Karabük	O
'te	O
harikalar	O
yaratılmıştı	O
.	O
Karabük	O
iki	O
yıl	O
önce	O
özelleştirilmiş	O
,	O
işçilere	O
verilmişti	O
.	O
Karabük	O
işçileri	O
,	O
Karabük	O
işletmelerinin	O
sahibiydiler	O
,	O
hepsi	O
milyarder	O
olacaklardı	O
.	O
Karabük	O
kurtulmuştu	O
.	O
Tansuhanım	O
bütün	O
Türkiye	O
'yi	O
kurtaracaktı	O
.	O
Karabük	O
,	O
Karabük	O
,	O
Karabük	O
.	O
Bunu	O
"	O
yalılı	O
hanım	O
"	O
ilk	O
telaffuz	B-IDIOM
ettiğinde	I-IDIOM
bir	O
"	O
dil	O
sürçmesi	O
"	O
sandım	O
.	O
Çünkü	O
kendilerinin	O
dil	O
sürçmeleri	O
meşhurdur	O
.	O
Hatta	O
bunu	O
yakın	O
etrafı	O
"	O
kolejli	O
müsamere	O
kızının	O
sempatik	O
bir	O
yanı	O
"	O
diye	O
,	O
baştan	O
göstermeye	O
çalışmış	O
,	O
fakat	O
bunlar	O
gaf	O
halini	O
alınca	O
bundan	O
vazgeçmişti	O
.	O
Karabük	O
,	O
Karabük	O
,	O
Karabük	O
.	O
Tansuhanım	O
hep	O
"	O
Karabük	O
"	O
demekte	O
devam	B-IDIOM
ediyordu	I-IDIOM
.	O
Halbuki	O
Karabük	O
'ün	O
statüsünde	O
bir	O
değişiklik	O
yoktu	O
.	O
İşçilere	O
devredilmiş	O
olan	O
-	O
o	O
da	O
zorla	O
-	O
Kardemir	O
idi	O
.	O
Tansuhanım	O
Kardemir	O
'i	O
Karabük	O
,	O
yahut	O
Karabük	O
'ü	O
Kardemir	O
zannediyordu	O
.	O
Ecevit	O
'in	O
belirttiği	O
gibi	O
şimdiye	O
kadar	O
Türkiye	O
'de	O
böyle	O
bir	O
cahil	O
o	O
makamlara	O
gelmemişti	O
.	O
Gül	O
babam	O
,	O
gül	O
.	O
Allah	O
sizi	O
inandırsın	O
,	O
dakikalarca	O
kahkahalarımı	O
durduramadım	O
.	O
-	O
Nitekim	O
bu	O
demecin	O
verildiği	O
TV	O
'nin	O
sahibi	O
Türkiye	O
gazetesi	O
sütunlarında	O
potu	O
düzeltmeye	O
çalıştı	O
-	O
.	O
TANSU	O
HANIM	O
ARTIK	O
RAHAT	O
.	O
İnsanlar	O
gülünçlük	O
sınırını	O
bir	O
defa	O
aşınca	O
rahat	B-IDIOM
ederler	I-IDIOM
.	O
Bu	O
,	O
elde	O
deli	O
raporu	O
bulundurmak	O
gibi	O
bir	O
şeydir	O
.	O
Artık	O
,	O
hiç	O
aslı	O
faslı	O
yokken	O
,	O
bir	O
milletlerarası	O
toplantının	O
kulisinde	O
"	O
Hafız_Esat	O
ölmek	O
üzere	O
"	O
diye	O
beyanat	O
verebilirsiniz	O
.	O
Yahut	O
Rusya	O
Başbakanıyla	O
Moskova	O
'daki	O
toplantınızda	O
masayı	O
yumrukladığınızı	O
-	O
Hem	O
de	O
ayrıntı	O
vererek	O
:	O
Dört	O
defa	O
-	O
iddia	B-IDIOM
eder	I-IDIOM
,	O
Rusları	O
şaşırtır	O
,	O
onların	O
Dışişleri_Bakanlığı	O
'nın	O
"	O
her	O
halde	O
alttan	O
yumruklamıştır	O
"	O
diye	O
alaylı	O
bildiri	O
yayınlamasına	O
sebep	I-IDIOM
olabilirsiniz	I-IDIOM
.	O
Dublin	O
'de	O
söylemediğinizi	O
söylemiş	O
gibi	O
yapar	O
,	O
Brüksel	O
'de	O
herkesi	O
dizüstü	O
oturttuğunuzu	O
-	O
rahmetli	O
bir	O
selefi	O
bunu	O
başka	O
şekilde	O
ifade	B-IDIOM
ederdi	I-IDIOM
-	O
ileri	I-IDIOM
sürebilirsiniz	I-IDIOM
.	O
Clinton	O
ile	O
"	O
olmamış	O
bir	O
telefon	O
görüşmesi	O
'ni	O
olmuşçasına	O
iç	O
piyasaya	B-IDIOM
sürmeye	I-IDIOM
kalkışabilir	O
,	O
bozum	I-IDIOM
olduğunuzda	I-IDIOM
"	O
canım	O
,	O
edecekti	O
ama	O
etmedi	O
"	O
demekten	O
fütur	I-IDIOM
duymayabilirsiniz	I-IDIOM
.	O
Cenaze	O
törenlerinde	O
ona	O
buna	O
dirsek	O
atarak	O
öne	B-IDIOM
geçer	I-IDIOM
,	O
yerinizi	O
orasıymış	O
diye	O
gösterebilirsiniz	O
.	O
Hatta	O
sizin	O
gibi	O
birinin	O
insanlık	O
tarihine	O
bin	O
senede	O
bir	O
geldiğini	O
bile	O
tarihe	O
yazdırabilirsiniz	O
.	O
Gülünçlük	O
sınırını	O
bir	O
defa	O
aşınca	O
.	O
İplik	O
pazara	O
çıktıktan	O
sonra	O
batı	O
basınının	O
hakkınızda	O
yazdıklarını	O
hiç	O
kimse	O
duymamış	O
,	O
bilmiyormuş	O
gibi	O
kendinizi	O
o	O
alemin	O
yıldızı	O
ilan	O
eder	O
ve	O
orada	O
size	O
duyulan	O
"	O
güven	O
'i	O
dile	O
dolayabilirsiniz	O
.	O
Petrol	O
boru	O
hatları	O
konusunda	O
başınıza	O
ne	O
taçlar	O
kondurabilirsiniz	O
,	O
her	O
şey	O
açıktayken	O
.	O
Erbakan	O
'ın	O
kolunda	O
harikalar	O
yarattığınızı	O
da	O
gözlerin	O
içine	O
baka	O
baka	O
ilan	B-IDIOM
edebilirsiniz	I-IDIOM
.	O
Ne	O
gam	O
.	O
Siz	O
gülünçlük	O
sınırını	O
bir	O
defa	O
aşmışsınızdır	O
.	O
Artık	O
sizden	O
rahat	O
kimse	O
olabilir	O
mi	O
.	O
İşte	O
,	O
Kartalkaya	O
'dan	O
son	O
vaadi	O
:	O
Her	O
aileye	O
bir	O
inek	O
.	O
İster	O
kes	O
,	O
ye	O
,	O
ister	O
besle	O
,	O
sütünü	O
iç	O
.	O
Ancak	O
,	O
kendini	O
bilen	O
ülkelerde	O
gülünçlük	O
sınırını	O
aşınca	O
insanlar	O
parti	O
genel	O
başkanlığında	O
barındırılmazlar	O
.	O
Hele	O
onlara	O
Başbakan	O
Yardımcılığı	O
,	O
Dışişleri_Bakanlığı	O
gibi	O
makamlar	O
kesinlikle	O
emanet	B-IDIOM
edilmez	I-IDIOM
.	O
Bize	O
baksanıza	O
:	O
Yılbaşı	O
gecesi	O
Tansu_Çiller	O
ilan	B-IDIOM
etti	I-IDIOM
ki	O
1998	O
Temmuzundan	O
itibaren	O
Türkiye	O
Başbakanı	O
olacakmış	O
.	O
-	O
Avrupa	O
'da	O
1997	O
demişti	O
-	O
.	O
Ne	O
şaka	O
ama	O
,	O
değil	O
mi	O
.	O
O	O
harika	O
yılbaşı	O
gecesi	O
için	O
,	O
teşekkürler	O
Tansuhanım	O
.	O
Şeref_Oğuz	O
.	O
Türk	O
dilinin	O
doğru	O
ve	O
güzel	O
kullanımı	O
amacıyla	O
yasa	B-IDIOM
çıkıyor	I-IDIOM
.	O
İşyeri	O
adları	O
Türkçe	O
olacak	O
,	O
uymayanlara	O
ceza	O
verilecek	O
.	O
Her	O
türlü	O
sözleşme	O
,	O
yazışma	O
,	O
toplantı	O
ve	O
gösterilerde	O
Türkçe	O
zorunlu	O
olacak	O
.	O
Taslağa	O
göre	O
ticari	O
ünvan	O
,	O
işyeri	O
,	O
mal	O
,	O
ürün	O
,	O
hizmet	O
adları	O
ile	O
ilan	O
ve	O
tanımlar	O
Türkçe	O
olacak	O
.	O
Medya	O
da	O
dahil	O
,	O
aksine	O
davrananlara	O
ağır	O
para	O
cezaları	O
verilecek	O
.	O
"	O
Türkçeyi	O
düzelteceğim	O
"	O
gerekçesiyle	O
yola	O
çıkan	O
birine	O
itiraz	O
etmek	O
zor	O
.	O
Sonuçta	O
,	O
"	O
kaostan	O
"	O
kurtarılmaya	O
çalışılan	O
bir	O
dil	O
var	O
ve	O
hepimiz	O
,	O
anadilimizi	O
çok	O
seviyoruz	O
.	O
Ancak	O
temel	O
bir	O
sorun	O
var	O
.	O
O	O
da	O
,	O
konuşacağımız	O
Türkçe	O
'yi	O
kim	O
belirleyecek	O
.	O
Yasa	O
koyucu	O
,	O
bunu	O
da	O
düşünmüş	O
:	O
Türk_Dil_Kurumu	O
.	O
Geçmişteki	O
mirası	O
,	O
bu	O
kurumun	O
,	O
yaşayan	O
Türkçe	O
'yi	O
ne	O
kadar	O
bildiği	O
konusunda	O
şüpheler	O
uyandırıyor	O
.	O
20	O
yıl	O
önce	O
de	O
Öztürkçe	O
-	O
Yaşayan	O
Türkçe	O
kavgası	O
vardı	O
.	O
Ve	O
bu	O
tartışmanın	O
odağında	O
,	O
dili	O
korumaktan	O
ziyade	O
,	O
siyasi	O
görüşler	O
belirleyici	O
olmuştu	O
.	O
O	O
dönemde	O
Tercüman	O
'da	O
,	O
vergi	O
uzmanımız	O
Münir_Bellek	O
'in	O
adını	O
Münir	O
Hafıza	O
'ya	O
çevirmiş	O
,	O
rahmetli	O
Egemen	O
Bostancı	O
'nın	O
adını	O
Hakimiyet	O
Bostancı	O
yapmış	O
,	O
Yehudi_Menuhin	O
'e	O
de	O
Musevi	O
Menuhin	O
demiştik	O
.	O
Türk_Dil_Kurumu	O
,	O
karşı	O
cephedeydi	O
ve	O
şu	O
anda	O
çok	O
azı	O
dilimizde	O
kalmış	O
,	O
kelime	O
üretiyordu	O
.	O
Kitaplar	O
da	O
bu	O
kavgadan	O
nasibini	O
alıyor	O
,	O
özellikle	O
tercümeler	O
,	O
çevirmenin	O
siyasal	O
görüşü	O
doğrultusunda	O
yapılıyordu	O
.	O
Sonuçta	O
ortaya	O
Babil	O
Kulesi	O
çıkmış	O
,	O
birbirimizi	O
anlamaz	O
olmuştuk	O
.	O
Şimdi	O
de	O
aynı	O
kaosa	O
sürüklenme	O
tehlikemiz	O
var	O
.	O
Türk_Dil_Kurumu	O
'ndaki	O
bir	O
kaç	O
uzmanın	O
,	O
güzel	O
Türkçe	O
adına	O
,	O
"	O
yasa	O
ve	O
ceza	O
"	O
kalkanıyla	O
,	O
topluma	O
,	O
kendi	O
Türkçe	O
'sini	O
dayatmasına	O
şiddetle	O
karşıyım	O
.	O
Zira	O
buradakilerin	O
toplumun	O
dilini	O
ne	O
derece	O
bildiğinden	O
emin	O
değilim	O
.	O
Hatta	O
,	O
"	O
Türk_Dil_Kurumu	O
"	O
bana	O
,	O
"	O
Tanrı	O
Dilimizi	O
Korusun	O
"	O
benzetmesini	O
çağrıştırıyor	O
.	O
Türçe	O
'yi	O
yabancı	O
sözcüklerden	O
arındırma	O
,	O
sanıldığı	O
kadar	O
kolay	O
değil	O
.	O
Dile	O
pelesenk	O
olmuş	O
sözcükleri	O
bu	O
inatla	O
atarsanız	O
,	O
kendinizi	O
ifade	O
edemeyebilirsiniz	O
.	O
40	O
yıl	O
önce	O
bir	O
başbakanımızın	O
Meclis	O
kürsüsünden	O
şöyle	O
sesleniyordu	O
:	O
"	O
Lisanımızdan	O
Arabi	O
kelimeleri	O
ihraç	O
edeceğiz	O
.	O
"	O
Bu	O
cümleden	O
